rms_ch1,mav_ch1,mse_ch1,rms_ch2,mav_ch2,mse_ch2,label
0.04938974709338925,0.038807429130009764,0.0024393471179489524,0.051210899067924344,0.04201055718475072,0.0026225561833451345,okay
0.048940520272544474,0.03781036168132941,0.0023951745245473365,0.05014386452727994,0.04113000977517106,0.0025144071497302032,okay
0.048724610563749465,0.03727820136852394,0.002374087674589046,0.05037347675052187,0.04142111436950145,0.0025374871599353668,okay
0.04710384940081191,0.03579687194525903,0.0022187726283743685,0.049141020681884834,0.040488758553274676,0.002414839913657433,okay
0.047376437307653604,0.03584046920821114,0.0022445268119660323,0.04833406357431553,0.039888954056695985,0.0023361817016059752,okay
0.04418071404387172,0.034770283479960896,0.0019519354934263641,0.04857335912473035,0.04039100684261973,0.002359371216660025,okay
0.042082095542360046,0.03307585532746822,0.0017709027652363192,0.04886265608674256,0.04062541544477025,0.00238755915985128,okay
0.04384096548090357,0.03425493646138806,0.0019220302542977785,0.04932021948099648,0.041037536656891485,0.0024324840496536644,okay
0.04182786903774423,0.032511045943304,0.0017495706282386822,0.04879645162942175,0.04004731182795698,0.0023810936916224966,okay
0.042675199559261294,0.033726295210166166,0.001821172657422775,0.04983800867279911,0.04074740957966763,0.002483827108469999,okay
0.04298952088593922,0.033636363636363624,0.0018480989060026048,0.04737581206169483,0.03859784946236558,0.0022444675685050295,okay
0.041812139878132745,0.03257165200391006,0.0017482550411885387,0.05002295730399875,0.04100879765395894,0.002502296257437682,okay
0.04346962519650011,0.034505767350928626,0.0018896083147241973,0.04979804493163173,0.04058455522971651,0.002479845279012813,okay
0.045097075537499504,0.036510654936461384,0.0020337462220349363,0.04901331208703361,0.03934858260019551,0.002402304761740955,okay
0.042714862428816974,0.034030889540566954,0.0018245594723127598,0.05082821633695659,0.04066666666666666,0.002583507575996461,okay
0.04263946650210723,0.03409501466275659,0.0018181241035843249,0.05052715762917061,0.04082033235581622,0.0025529936580830537,okay
0.043766849046028906,0.03547135874877809,0.0019155370754178815,0.05129926607311679,0.04153431085043988,0.0026316146996404307,okay
0.04151299940263633,0.03347253176930595,0.0017233291194032844,0.05125234240250368,0.040629912023460404,0.0026268026017434772,okay
0.043526758959844224,0.03552062561094818,0.0018945787455483792,0.052434112358252745,0.0417086999022483,0.002749336138797873,okay
0.04247563117786343,0.03464066471163244,0.0018041792439578838,0.05133026376264125,0.04116911045943303,0.0026347959779423214,okay
0.04228113038344702,0.03528211143695014,0.0017876939865020466,0.053667733171905666,0.043247311827956984,0.0028802255838108635,okay
0.04612728599292632,0.037955034213098725,0.0021277265130732166,0.052736521540346415,0.041375562072336274,0.002781140704175421,okay
0.04619217860997887,0.0375704789833822,0.00213371736473619,0.053370002701721715,0.04240625610948193,0.0028483571883817834,okay
0.0455785221058601,0.03651984359726295,0.002077401677354378,0.055051953997801766,0.04390772238514174,0.003030717638976082,okay
0.04592235124638329,0.03721368523949167,0.002108862343996201,0.055659019744017185,0.043890713587487785,0.0030979264788648948,okay
0.04665326124946595,0.03745845552297165,0.002176526785210921,0.05603106908134199,0.04437927663734115,0.0031394807023981184,okay
0.04661995835235138,0.03707448680351906,0.002173420516774977,0.053714075799376336,0.04221896383186705,0.0028852019389811463,okay
0.04766666898201279,0.03775874877810362,0.0022721113318407804,0.05498921155026683,0.04385141739980449,0.0030238133869199984,okay
0.04539703421899698,0.036119257086999014,0.002060890715880783,0.05275392661875196,0.042555425219941344,0.0027829767736966666,okay
0.04403549110888109,0.034772238514174,0.0019391244772003454,0.05283077635349288,0.04192922776148581,0.0027910909301127823,okay
0.04500242886326695,0.03606060606060607,0.0020252186035934023,0.05258560520424061,0.0412316715542522,0.002765245874696257,okay
0.04253819760711881,0.03344477028347996,0.001809498255662289,0.05186304870360481,0.041533919843597264,0.0026897758208324846,okay
0.04515695264658634,0.035145650048875855,0.002039150372326041,0.05085872142026168,0.040295014662756604,0.002586609544503784,okay
0.0463815901013491,0.036522971652003904,0.002151251900329565,0.05021886892277034,0.03977517106549364,0.0025219347958823886,okay
0.0463094538007481,0.036318670576735095,0.002144565511323623,0.04815771434300435,0.038927077223851414,0.002319165450742407,okay
0.044740746530403885,0.035007429130009766,0.002001734400097847,0.05032667720172423,0.040358162267839684,0.002532774438166549,okay
0.044183421784257965,0.03490615835777125,0.0019521747605656412,0.04995455872711176,0.04003049853372434,0.002495457937620458,okay
0.04644085320912647,0.03741231671554251,0.002156752846791632,0.050434671845836644,0.040673704789833814,0.002543656124197227,okay
0.04697788461476853,0.038189638318670574,0.0022069216428785058,0.051635092537593366,0.04160860215053762,0.00266618278136583,okay
0.04742364979512689,0.038961485826001944,0.002249002559890839,0.054733451517171613,0.044606060606060594,0.002995750714982576,okay
0.04558455953739039,0.038209579667644177,0.0020779520682178893,0.052743185333974964,0.043186705767350925,0.002781843599174032,okay
0.047744980620740216,0.03925689149560116,0.0022795831744748586,0.05168877073803721,0.04229716520039101,0.002671729020409372,okay
0.04686126066607443,0.03775171065493646,0.002195977751213774,0.05428212519949417,0.04403714565004888,0.00294654911617356,okay
0.044751266946958586,0.035307135874877806,0.002002675893357948,0.05656133940908136,0.04591593352883674,0.0031991851157493006,okay
0.04554854112112095,0.036019745845552294,0.0020746695982624464,0.05617035723454799,0.04580684261974584,0.0031551090318567374,okay
0.04520647893869828,0.03508817204301075,0.002043625738034971,0.054938423344670646,0.044765591397849455,0.003018230359598253,okay
0.04703688398741848,0.037204301075268814,0.0022124684552458653,0.055151878990429115,0.04506744868035189,0.0030417297561749364,okay
0.04411637260902222,0.03465845552297165,0.0019462543321780862,0.05291823322541262,0.04249657869012706,0.0028003394076991646,okay
0.04438437816523343,0.0345505376344086,0.0019699730251144503,0.051936000868783985,0.04166138807429129,0.002697348186242331,okay
0.0436230477515905,0.034282697947214065,0.001902970295137545,0.04980590287883393,0.0406318670576735,0.0024806279615758376,okay
0.04463505810970562,0.03468739002932549,0.001992288412456797,0.0504551455686422,0.04133607038123165,0.002545721714352875,okay
0.04363352011637992,0.03350029325513196,0.001903884077746531,0.051005387938149294,0.04147976539589442,0.0026015495987211056,okay
0.043885805501943424,0.033690518084066465,0.0019259639245544078,0.048732398461061505,0.04018885630498534,0.0023748466597676697,okay
0.04806870175574722,0.03746041055718475,0.0023106000884829756,0.04637986879721379,0.03844144672531768,0.0021510922296467654,okay
0.04643761452633078,0.03624711632453568,0.0021564520428960874,0.0445928733150913,0.03568093841642228,0.0019885243504957815,okay
0.04731042527993495,0.03748445747800586,0.0022382763401683084,0.04406318807533011,0.03505884652981427,0.0019415645433619136,okay
0.04606512415874801,0.03655327468230693,0.0021219956637608694,0.045912981611981124,0.03700039100684261,0.0021080018805021165,okay
0.04585812281939224,0.03594956011730205,0.0021029674285184636,0.04531798825365183,0.03649345063538611,0.0020537200593581254,okay
0.04702084483691902,0.0369368523949169,0.0022109598491776143,0.04554363188949519,0.03666666666666667,0.002074222405685843,okay
0.05226866875114074,0.040803519061583575,0.0027320137330164762,0.04435017411900069,0.035222678396871945,0.001966937944385679,okay
0.0521753324576126,0.041386510263929616,0.002722265317062403,0.04497178335638426,0.034558357771261004,0.00202246129825356,okay
0.05075848196479129,0.040405278592375374,0.0025764234913700427,0.04561685564923783,0.034076246334310854,0.002080897519323401,okay
0.0500211951113147,0.04027722385141739,0.002502119960364213,0.04559712761756403,0.034410948191593356,0.00207909804697242,okay
0.048221587647218775,0.03902013685239491,0.002325321515218402,0.045848257584520775,0.03444692082111436,0.002102062723536567,okay
0.05112154287819627,0.041110068426197445,0.0026134121462472602,0.04908245289801748,0.037478005865102644,0.002409087182486104,okay
0.050366652153243464,0.04023460410557185,0.0025367996491258244,0.0475424557087976,0.035888367546432064,0.0022602850948229814,okay
0.05034638158368936,0.03960254154447702,0.0025347581385704553,0.04576385891724922,0.034088172043010755,0.002094330782997891,okay
0.05110498698113485,0.040622482893450634,0.0026117196943419626,0.04757626671744768,0.03599178885630499,0.0022635011547697194,okay
0.05055392153002143,0.039954056695992196,0.002555698982063564,0.047568311634726135,0.03652394916911044,0.0022627442717784215,okay
0.04639781007540131,0.03639648093841644,0.002152756779793011,0.04741231159808214,0.03683597262952101,0.0022479272910736338,okay
0.04487828942980385,0.034464320625610945,0.002014060862145244,0.04606669646912419,0.03667644183773215,0.0021221405235784187,okay
0.04722916261201115,0.036933724340175965,0.0022305938010317916,0.045219518728275614,0.03628895405669599,0.0020448048740168688,okay
0.0491297763841416,0.03809540566959923,0.0024137349275557577,0.04529204073501248,0.035810166177908116,0.00205136895394203,okay
0.05061035228497217,0.039345063538611925,0.002561407758408988,0.043722564524765174,0.03421857282502443,0.0019116626486222544,okay
0.049217088388671414,0.0384789833822092,0.002422321789458294,0.04107516645926455,0.033074877810361676,0.0016871692996562918,okay
0.05267434987910993,0.04132688172043011,0.002774587135186889,0.04232129804091969,0.03400782013685239,0.0017910922678683527,okay
0.05195182844662035,0.04107429130009775,0.0026989924789470716,0.042852352059371504,0.03453685239491691,0.001836324077020321,okay
0.05270706973614861,0.04192297165200391,0.0027780352001712323,0.04201438118587884,0.03440860215053764,0.0017652082264323294,okay
0.05228527925152153,0.04211202346041057,0.002733750426409588,0.0441638983318358,0.03514213098729227,0.0019504499158647293,okay
0.051176391777147216,0.04134584555229717,0.002619023075328061,0.043451856990437555,0.034449266862170085,0.0018880638759174368,okay
0.052708842747069495,0.04350146627565983,0.0027782221037353006,0.04240091411891283,0.033635777126099706,0.0017978375181194211,okay
0.05128065921088058,0.04211964809384164,0.0026297060091024717,0.04405000013099353,0.035762463343108515,0.00194040251154053,okay
0.04998399214761887,0.04118279569892474,0.0024983994710132255,0.04454290932451389,0.03658220918866079,0.0019840707710918662,okay
0.048664900561654546,0.04052375366568916,0.002368272546675725,0.04617491587051875,0.0385427174975562,0.002132122855649484,okay
0.04714697453250866,0.03890009775171067,0.0022228372075690206,0.046051048760594245,0.03793489736070381,0.0021206990919506287,okay
0.04427969069545113,0.03711045943304008,0.0019606910080848215,0.04565040890214938,0.03785610948191594,0.002083959832933439,okay
0.04360150924619427,0.03632746823069405,0.0019010916085459644,0.04744459208404858,0.0393939393939394,0.0022509893180217653,okay
0.042859865967753624,0.03532746823069404,0.0018369681107738055,0.04780185686581936,0.039345063538611925,0.0022850175198202813,okay
0.0440891901941838,0.03548387096774194,0.0019438566919789133,0.04667422983299678,0.03915933528836755,0.0021784837305034066,okay
0.044919729695624695,0.03621798631476051,0.002017782115927987,0.04861311491162733,0.04040078201368524,0.0023632349414110833,okay
0.047699961253450655,0.037817595307917895,0.002275286303580694,0.05015561972658828,0.04152121212121213,0.0025155861901581316,okay
0.04940280840955488,0.03912570869990225,0.0024406374787511865,0.0486216841751075,0.03950967741935484,0.0023640681720238995,okay
0.04913239710723651,0.03945043988269794,0.0024139924455031827,0.048651758985157105,0.038689149560117306,0.002366993652349815,okay
0.04868172198113623,0.038652199413489734,0.0023699100550486425,0.04944717407222497,0.039015640273704785,0.0024450230237289174,okay
0.048890500249726326,0.038729227761485824,0.00239028101466849,0.04933864574469725,0.03940997067448679,0.002434301963920732,okay
0.04910989517828404,0.038885239491691106,0.0024117818044220463,0.049850209778354776,0.04025219941348973,0.0024850434149459783,okay
0.048851035731429265,0.03849462365591398,0.002386423692033379,0.04982653524096043,0.040611534701857285,0.0024826836141186716,okay
0.047941851880838625,0.03777086999022484,0.00229842116176427,0.04921781061375544,0.04014975562072337,0.002422392881611498,okay
0.04621296767938839,0.036681329423264915,0.0021356383817361965,0.05012965724599581,0.04081016617790812,0.00251298253560102,okay
0.0484181461840016,0.038902443792766375,0.002344316879895349,0.04902530815809151,0.04053724340175953,0.0024034808399958337,okay
0.04538996137040309,0.03586588465298142,0.002060248593206685,0.04760237326214889,0.039550342130987286,0.0022659859401889474,okay
0.04230986175482861,0.03328289345063539,0.0017901244017127086,0.04696185481723828,0.0392613880742913,0.0022054158078753665,okay
0.041553101284129576,0.0327820136852395,0.0017266602263291313,0.04724979472978404,0.04028347996089931,0.002232543102006728,okay
0.04117273622999842,0.03163186705767351,0.0016951942086650242,0.04854243556886098,0.041177908113391976,0.00235636805095702,okay
0.04359061160243856,0.03385865102639296,0.0019001414198746513,0.049034365644321655,0.04070635386119256,0.002404369014141032,okay
0.04322762682336187,0.03371710654936461,0.0018686277207798346,0.048050433803890076,0.038945845552297166,0.002308844188742022,okay
0.04486572550741601,0.03510263929618768,0.0020129333253067995,0.04665826978869939,0.03806256109481915,0.002176994139675058,okay
0.04924986518080416,0.03784242424242424,0.002425549220327386,0.0518379782440842,0.0409173020527859,0.0026871759884341466,okay
0.04893286606594341,0.037413880742913,0.002394425381427556,0.050591657314380076,0.040000977517106545,0.002559515789815667,okay
0.04615302893966405,0.03450791788856304,0.0021301020803054667,0.049558411919889384,0.03880566959921799,0.002456036192021434,okay
0.044947826750225815,0.03463343108504398,0.0020203071295683155,0.05290240578389823,0.04124105571847505,0.0027986645377242286,okay
0.04807493429454511,0.038136656891495604,0.00231119930742483,0.05329132798863824,0.04132238514174,0.0028399656387926176,okay
0.049016878661486005,0.03886217008797654,0.0024026543937148417,0.053825854645575225,0.041551319648093846,0.002897222628326592,okay
0.04916140534961215,0.039579667644183775,0.0024168437759488743,0.054800313442627105,0.04266510263929619,0.0030030743534101767,okay
0.04735528226678257,0.03840527859237536,0.0022425227585666516,0.05353259245925146,0.041329423264907135,0.002865738455408306,okay
0.04768465412403531,0.0387208211143695,0.0022738262389288776,0.053734797310692396,0.041198826979472164,0.002887428442021195,okay
0.048184168211282505,0.03903890518084067,0.0023217140662131677,0.05472665205469116,0.04171397849462365,0.0029950064451152326,okay
0.0473296420741498,0.03855366568914956,0.002240095018867131,0.04916059677268337,0.03834056695992181,0.002416764275046367,okay
0.04853158419007975,0.03996793743890517,0.0023553146639987994,0.0495168244626273,0.03861505376344086,0.002451915904862645,okay
0.04840147006522714,0.03962385141739981,0.0023427023044750787,0.04988345555074105,0.039167155425219945,0.0024883591376827583,okay
0.0498722244079008,0.04075464320625611,0.0024872387673920164,0.04718730431863082,0.03713313782991202,0.002226641688859075,okay
0.04803129053425296,0.03896089931573802,0.002307004870385818,0.04702575733169503,0.03749384164222874,0.0022114218526194684,okay
0.04939832090601215,0.039912023460410555,0.002440194108333357,0.04802896684620015,0.03906999022482894,0.0023067816563133933,okay
0.05004239461180888,0.040726490713587485,0.002504241258483998,0.045137434296990915,0.036861779081133916,0.0020373879749151715,okay
0.049301117666314,0.040760899315738015,0.002430600203147739,0.04770485689510999,0.03914056695992181,0.0022757533713829233,okay
0.0485339202369651,0.039942130987292275,0.0023555414135680904,0.04967923413355609,0.040283870967741955,0.002468026304096685,okay
0.04776956676405849,0.03925317693059629,0.0022819315088258418,0.04948946108742103,0.04013216031280547,0.00244920675872336,okay
0.048668748887100176,0.040617986314760504,0.0023686471182356146,0.051446943554471325,0.04217869012707722,0.0026467880010969586,okay
0.04997442226005185,0.04154213098729228,0.0024974428802259662,0.05150445800041264,0.042144477028348,0.0026527091939162694,okay
0.0510760274396789,0.043401759530791804,0.002608760579018832,0.0523658121918023,0.04297458455522972,0.00274217828650711,okay
0.048461473096279066,0.04156402737047899,0.00234851437466138,0.052659056114000506,0.042987292277614865,0.0027729761908174538,okay
0.04891034071772835,0.041594525904203324,0.002392221429124276,0.05484066032080287,0.04527018572825023,0.0030074980244216825,okay
0.05025888684514454,0.04202091886608015,0.0025259557069130427,0.053395076817880534,0.04386510263929618,0.002851034228387363,okay
0.04967507264283834,0.041204692082111444,0.002467612842071266,0.05396857249727379,0.043287390029325495,0.002912606817393497,okay
0.050342415700207525,0.04116520039100684,0.002534358818532501,0.052736822316985024,0.04222873900293255,0.0027811724280932494,okay
0.051476027627382924,0.04132179863147606,0.0026497814202950903,0.05180333345381857,0.04200351906158357,0.002683585356927519,okay
0.05159358161254068,0.041040860215053765,0.002661897663609895,0.05330430360204604,0.043172238514174,0.002841348782499099,okay
0.04851052023516402,0.037925122189638324,0.002353270573486258,0.05355229042050322,0.04272629521016617,0.0028678478092819207,okay
0.04787583408143048,0.03759491691104594,0.0022920954889926602,0.0533781949705061,0.0422060606060606,0.002849231698309363,okay
0.047840673889398895,0.03723870967741935,0.002288730078191813,0.05649177076429164,0.04484046920821114,0.003191320164085276,okay
0.04883909761489604,0.03806783968719453,0.0023852574558373444,0.05733623317852615,0.045816226783968725,0.003287443635102323,okay
0.04827976286215811,0.037139002932551325,0.002330935502026222,0.05575161162455356,0.04448954056695992,0.003108242198735056,okay
0.048311684275230145,0.03732160312805474,0.0023340188375095194,0.056371247802200375,0.0455585532746823,0.0031777175787770806,okay
0.04907721084537204,0.03832844574780059,0.0024085726243611026,0.054706126329301503,0.04478123167155424,0.0029927602579574953,okay
0.04968524733829038,0.039131182795698924,0.002468623803067091,0.05347145094566061,0.04345610948191592,0.0028591960662341888,okay
0.04764192544258663,0.03814740957966765,0.0022697530598769834,0.053314596686434707,0.042624437927663746,0.0028424462198371947,okay
0.047666881472173996,0.03835347018572825,0.0022721315892822846,0.0507544390873512,0.04015131964809384,0.002576013087071643,okay
0.04908475007427248,0.03925982404692082,0.0024093126898537924,0.0484720405307319,0.03870967741935484,0.0023495387132129158,okay
0.051092576823905174,0.0403442815249267,0.002610451406506652,0.04940361302226481,0.03936793743890518,0.0024407169796536927,okay
0.05118302719595891,0.040850048875855326,0.0026197022729422693,0.047327582748008974,0.03732434017595309,0.002239900088769637,okay
0.05177286724379272,0.0413802541544477,0.0026804297826433852,0.0460885331744582,0.03612003910068427,0.0021241528901731342,okay
0.0529362283892454,0.04294271749755621,0.0028022442760783505,0.04558139941906425,0.03537399804496579,0.0020776639730002706,okay
0.04932915405180833,0.039496578690127085,0.002433365439467038,0.04406401212303104,0.03360703812316716,0.0019416371643786268,okay
0.048407792013774265,0.038955229716520046,0.0023433143276488278,0.04598810132719565,0.03521955034213099,0.002114905463680414,okay
0.04712766399202044,0.03814193548387097,0.00222101671334478,0.04634369736352767,0.035412707722385146,0.0021477382853222417,okay
0.04887794325941054,0.04004222873900293,0.0023890533372701566,0.0449430209273124,0.03483323558162268,0.0020198751300728405,okay
0.04888509296867525,0.04000566959921798,0.0023897523145560225,0.046213860911697505,0.035935874877810366,0.0021357209403657226,okay
0.04789707740675067,0.038846529814271745,0.002294130024108266,0.04703821661217254,0.037008797653958946,0.0022125938220536653,okay
0.04765639916553379,0.03997067448680352,0.00227113238142469,0.04354714845198342,0.034507917888563056,0.0018963541382990814,okay
0.04766725733688476,0.0395980449657869,0.002272167422020794,0.04181048070550048,0.03350303030303031,0.001748116296825028,okay
0.04721061028465543,0.03883968719452591,0.0022288417234496132,0.041825378905462146,0.034059042033235586,0.0017493623205854778,okay
0.045211977454404154,0.037026979472140766,0.0020441229053375495,0.044572931098144836,0.03651710654936462,0.0019867461866799672,okay
0.05276817702472278,0.043266471163245356,0.002784480506512481,0.04575751206543198,0.03739980449657869,0.0020937499104181534,okay
0.05324152249872289,0.04272218963831866,0.0028346597179820156,0.04380949770280654,0.03577575757575759,0.0019192720889722114,okay
0.05475359004508791,0.0439188660801564,0.00299795562282555,0.04622323880880432,0.037523558162267844,0.002136587805975754,okay
0.054627689684951936,0.04364848484848485,0.0029841844803154037,0.04719901238918797,0.037122971652003914,0.00222774677051472,okay
0.05438538687420891,0.0436414467253177,0.0029577703054573744,0.04655001225038161,0.036287390029325524,0.0021669036405106783,okay
0.05392586413563622,0.04405395894428152,0.002907998822775097,0.04642030514308894,0.035859237536656895,0.002154844729577489,okay
0.053361748292051744,0.04311319648093841,0.0028474761807842875,0.0479468942148418,0.03773372434017595,0.00229890466484923,okay
0.05258067605511059,0.04215542521994133,0.0027647274944124804,0.04843911518095772,0.03747781036168134,0.0023463478795140887,okay
0.05204975599146716,0.0416023460410557,0.0027091770987712717,0.04857414206776725,0.03689345063538612,0.002359447277619636,okay
0.05238024845370846,0.041635972629521005,0.002743690428072227,0.046481710350440304,0.0349427174975562,0.0021605493971022295,okay
0.050190410936578875,0.03954838709677419,0.0025190773499826563,0.04619732194214093,0.0345384164222874,0.0021341925546258154,okay
0.04869394397393803,0.038990420332355814,0.002371100179737016,0.048883185178625915,0.036921212121212126,0.0023895657932078325,okay
0.05006125652556621,0.039881915933528835,0.002506129404918545,0.04751271747382393,0.03608719452590422,0.002257458321747414,okay
0.04938666019516532,0.0386811339198436,0.0024390422052327264,0.04868564748389488,0.038104398826979476,0.00237029227092608,okay
0.04968814261037368,0.03852590420332355,0.0024689115160688325,0.04882275120956676,0.03838435972629521,0.002383661035671252,okay
0.05097856584134401,0.03974271749755621,0.0025988141752402464,0.04861012415826894,0.03848602150537635,0.0023629441706823216,okay
0.04936720374921839,0.038272531769305965,0.002437120806016842,0.048805407685360014,0.038728445747800586,0.002381967819334198,okay
0.051471149089874955,0.04042033235581623,0.0026492791886321356,0.047583310791335,0.038129618768328453,0.002264171465864778,okay
0.05284288859943555,0.041560312805474106,0.0027923708755323556,0.04654382187274128,0.03796011730205279,0.00216632735452147,okay
0.05360197828862888,0.042970478983382215,0.0028731720764546415,0.048747597110653476,0.03952844574780059,0.0023763282240625914,okay
0.049071681016805806,0.039804887585532744,0.0024080298778151395,0.04811397984152331,0.039500684261974575,0.0023149550561905115,okay
0.04811599359506538,0.03903108504398827,0.002315148839640373,0.047795507749232136,0.038980645161290316,0.002284410561006909,okay
0.04555796473370099,0.036882893450635376,0.0020755281506771427,0.048558125617083815,0.03994936461388074,0.002357891563444491,okay
0.04731637097178838,0.03920840664711633,0.0022388389619398983,0.046713172816425515,0.0384316715542522,0.0021821205145772355,okay
0.04745212691096663,0.039820332355816224,0.0022517043483744835,0.04798565564381569,0.03966842619745845,0.002302623147566861,okay
0.04588065860686319,0.03836950146627566,0.0021050348341995293,0.04865963807304732,0.040441055718475075,0.0023677603773999568,okay
0.04620287729729843,0.03862913000977518,0.002134705870549215,0.04726884109843888,0.03900273704789832,0.0022343433387894645,okay
0.044045244952649054,0.03662639296187683,0.001939983602938857,0.04860963665687616,0.040003910068426185,0.002362896775913519,okay
0.04341855350408548,0.0364238514173998,0.0018851707883871338,0.04828089889369342,0.03963245356793744,0.0023310451979830465,okay
0.04259773593836779,0.03626666666666666,0.0018145671070749106,0.047804484425686765,0.03935092864125122,0.0022852687312057284,okay
0.042094219099884485,0.035260215053763436,0.00177192328162908,0.04915954424216675,0.04047937438905181,0.0024166607900975505,okay
0.043709636703119586,0.036372434017595295,0.0019105323407186989,0.04842620535120503,0.039892082111436945,0.0023450973647170786,okay
0.04370206009053883,0.036611534701857275,0.0019098700561570668,0.05158382871364404,0.04176735092864124,0.0026608913847585673,okay
0.04159676543854006,0.0343307917888563,0.001730290894948921,0.05279690248234369,0.042853958944281526,0.0027875129117301096,okay
0.04154245179354357,0.034496578690127074,0.0017257753010188914,0.05286451103036363,0.0427071358748778,0.002794656526479438,okay
0.040815636535417595,0.03374389051808405,0.0016659161857913156,0.05161750457139659,0.041510654936461375,0.0026643667781781483,okay
0.04222855345529635,0.034690518084066466,0.0017832507269268214,0.051201464252567705,0.04074271749755621,0.0026215899416069683,okay
0.043376005101661015,0.03586842619745845,0.0018814778185793225,0.05177520100040073,0.03961173020527859,0.0026806714386318964,okay
0.0430316931162294,0.03554486803519061,0.0018517266124493442,0.05124304295120572,0.03908113391984359,0.0026258494508991145,okay
0.04394839074252548,0.035618768328445745,0.0019314610488576998,0.05243868264466777,0.039720039100684244,0.002749815437508181,okay
0.0484907053505369,0.038914565004887575,0.0023513485053925877,0.05095124483618852,0.038189638318670574,0.0025960293503572277,okay
0.04871368109269235,0.039695405669599226,0.002373022725600532,0.04891110654479465,0.03679765395894428,0.002392296343436254,okay
0.048173185549665584,0.038791006842619734,0.002320655806002509,0.043685031694989405,0.033001759530791784,0.0019083819941922292,okay
0.05066841467065405,0.04100566959921799,0.0025672882452373504,0.04472665385955164,0.032860997067448675,0.002000473565472146,okay
0.05247409797274044,0.04142521994134896,0.0027535309580527627,0.04479744082779818,0.03326764418377321,0.002006810704720079,okay
0.05256592582591697,0.04208484848484848,0.0027631765579358048,0.04595489132387896,0.03406295210166177,0.002111852036589526,okay
0.05163490285458191,0.04162795698924732,0.0026661631928021107,0.04678799217515104,0.03536500488758553,0.0021891162117819952,okay
0.052209563853250186,0.04221896383186705,0.0027258385577466084,0.0468524214299901,0.03659726295210166,0.0021951493938533956,okay
0.05164559803785708,0.04131241446725317,0.002667267796687907,0.048288888952694134,0.03844203323558162,0.0023318167962856256,okay
